RecipeId,Name,AuthorId,AuthorName,CookTime,PrepTime,TotalTime,DatePublished,Description,Images,RecipeCategory,RecipeIngredientQuantities,RecipeIngredientParts,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeServings,RecipeYield,RecipeInstructions
11546,Tofu Scramble with Hollandaise Sauce,9121,Carol Bullock,30,10,40,8th Sep 2016,Make and share this Tofu Scramble with Hollandaise Sauce recipe from Food.com.,"['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/54/6/piczLVxpl.jpg']",Breakfast,"['1', '1', '6', '1', '2', '2', '1', '1', '1', 'NA', '1/2', '1/2', '2', '1/4', '1', '1/4', '1']","['firm tofu', 'onion', 'garlic', 'bell pepper', 'fresh spinach leaves', 'tomato paste', 'tomatoes', 'red pepper flakes', 'salt', 'nutritional yeast flakes', 'unbleached white flour', 'soymilk', 'paprika', 'salt', 'vegetable margarine', 'prepared yellow mustard']",416.2,20.1,9.5,0,941.1,38.9,10.4,5.6,27.8,NA,NA,"['-----------TofuScramble-----------.', 'Drizzle enough oil to cover bottom of fry pan.', 'Heat over medium heat and add onion, bell pepper and tofu.', ""Cook, stirring frequently, until tofu loses most of it's moisture."", 'Add the rest of the ingredients and turn the heat up a little.', 'Continue cooking until mixture resembles scrambled eggs.', '---------HollandaiseSauce----------.', 'Put nutritional yeast flakes, flour, soy milk, paprika and salt in a saucepan and whisk over medium heat until mixture thickens and bubbles.', 'Cook for one more minute after you see it start bubbling.', 'Remove from heat and add margarine and mustard.', 'Whisk together until margarine is incorporated.', 'Drizzle over tofu scramble and serve.']"
11550,"Ukrainian Perogies, for Beginners",7308,Kat2355,2,30,32,8th Sep 2015,"Nothing is better than a fresh perogy, stolen from the bowl just after it has been cooked. Once a year, our family would spend a whole Saturday making these so we would have a stash to freeze and use for the next year. Fairly easy to make, but the instructions are just very descriptive.","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/55/0/picP4KoW8.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/55/0/xHV5owMURid3heN2W50K_20180702_221229.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/55/0/pic9UtfTA.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/55/0/picba9McB.jpg']",Lunch/Snacks,"['2', '1/2', '1/2', '1', '1', '1/2', '1/4', '2 -3', '1', '2 -3', '1/3', '1', 'NA']","['flour', 'milk', 'potato', 'salt', 'onion', 'butter', 'potatoes', 'cheddar cheese', 'cottage cheese', 'fresh dill', 'egg']",49.8,2.2,1.2,5.4,73.5,6.1,0.4,0.2,1.4,NA,48 perogies,"['Dough--------------.', 'Mix dough ingredients together.', 'You may have to add more liquid or flour to make the dough soft and somewhat sticky.', 'Turn onto a floured surface and knead more flour into dough- just enough to make it easier to handle.', 'The dough will be slightly sticky.', 'Do not over-knead.', 'Place dough in an oiled bowl.', 'Cover and let rest for 30 minuets.', 'Filling-----------.', 'Cook onion in butter.', 'Mix with potatoes, and add cheese while the mixture is still hot.', 'You may substitute Cheez Whiz for the cheddar.', 'Let filling cool before using (place in fridge.) If you are using the alternate filling, simply mix those ingredients together.', 'Manufacturing--------.', 'Set a large pot of water to boil.', 'Form walnut-sized balls of the filling.', 'Roll out dough on floured surface fairly thinly (3 millimeters, or 0.125 inch).', 'You will probably need to add flour as you roll.', 'Cut out circles approximately 7 1/2 centimeters (3 inches) in diameter (a wider-mouthed glass should do fine.) Press scraps into a ball.', 'Place filling ball in center of dough circle.', 'If the dough has a less-floury side, keep that side up.', 'Fold dough over ball, and pinch edges to form a half circle.', 'To prevent perogies with""horns"", I pinch at the top (""90 degree mark"") of the perogy first, then pinch at the 180 and  degree edges, working up to the 90 degree mark.', 'You can cheat pinching the perogies by smearing water on the filling side of the dough at the edges, and keep your fingers floured when you pinch (on the non-filling side.) In order to prevent perogies from drying out, keep finished perogies on a floured surface, and cover with a floured clean dishcloth.', 'Place several perogies in boiling water.', 'Stir once, gently with a slotted spoon.', 'Perogies are done when they float for a minute (this will take 2-3 minutes).', 'Melt about 1/2 cup of butter or margarine in microwave.', 'Rescue and drain the perogies with the slotted spoon.', 'Place in a bowl, drizzle with some melted butter, and gently shake to distribute the butter.', 'Cook, drain, and drizzle the other perogies in the same manner.', '*Platzkies (pronounced ""plutch-keys""): (The scrap dough is not tender enough to make into perogies, but make good""dumplings"" by themselves.) Roll out scraps to approxamitely the same thickness as before.', 'Add minimal flour, and handle dough as little as possible.', 'Try to keep edges even.', 'Cut dough with a knife into strips about 8 cm (3 inches) wide.', 'Cut each strip into several triangles and/or squares.', 'Cook strips in water until they float.', 'Repeat draining and drizzling treatment as with perogies.']"
11556,Kathy's Meaty Spaghetti Sauce,18710,Kathy Casalaspro,40,15,55,10th Sep 2013,Make and share this Kathy's Meaty Spaghetti Sauce recipe from Food.com.,"['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/55/6/picYm270U.jpg']",One Dish Meal,"['1', '1/2', '1/2', '4', '1', '1', '1', 'NA', '1', '2', '2']","['ground beef', 'mild sausage', 'hot sausage', 'tomato sauce', 'whole tomatoes', 'onion', 'green pepper', 'oregano', 'bay leaf', 'garlic', 'olive oil']",1153.2,82.9,26.7,240.9,3781.8,39.7,8.6,22.7,64.4,NA,NA,"['In a frying pan add 2 tbs oil, add garlic, onion and green pepper.', 'Saute vegetables until tender.', 'Add ground beef and sausage to pan, cook until done.', 'Pour off excess fat, and add meat mixture to large pot.', ""Add tomato sauce and canned tomatoes to meat mixture in pot, keep adding sauce until it's as thick as you like."", ""(I like more sauce and less meat, my husband likes's more meat and less sauce)."", 'Stir sauce until well mixed.', 'Add oregano and bay leaf.', 'Sprinkle oregano to cover entire top of sauce.', 'I add a lot of oregano.', 'Mix well, and heat to a boil stirring occasionally.', 'Add as much oregano as you like.', 'Add salt and pepper to taste.', 'Once it starts boiling turn the heat down to a simmer.', 'Simmer for 30 minutes, stirring occasionally.', 'In the meantime, cook pasta in a large pot of boiling water.', 'Drain pasta.', 'Pour sauce over pasta.']"
11560,German Dumplings,7308,Kat2355,2,2,4,10th Sep 2013,Make and share this German Dumplings recipe from Food.com.,"['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/56/0/picSTdcd4.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/56/0/picvmGtNd.jpg']",Potato,"['1', '1', 'NA', 'NA', 'NA']","['potato', 'egg', 'milk', 'flour']",93.5,2.4,0.8,93,40,13.3,1.6,0.7,4.7,2,NA,"['Note: Handle dough minmally.', 'Turn onto floured counter and roll into a log.', 'Cut with a floured knife.', 'Use salted water for cooking.', 'Eat them with a little melted butter on them.', 'Yum!']"
11564,frogs in the pond,18688,sam aspi,0,15,15,10th Sep 2014,Make and share this frogs in the pond recipe from Food.com.,"['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/56/4/picalRHtl.jpg']",Dessert,"['NA', 'NA', '1']",['water'],0,0,0,0,0,0,0,0,0,NA,12 serves,"['mix jelly crystals as instructions on pkt and pour into plastic, see-through drinking cups.', 'leave jelly to set overnight.', ""place one chocolate frog into each cup of set green jelly so that the frog's face pokes up above jelly level."", 'Easy to make and a hit with the kids!']"
11565,Egg and Green Peas Scramble,6164,Mini Ravindran,5,5,10,10th Sep 2014,Make and share this Egg and Green Peas Scramble recipe from Food.com.,"['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/56/5/E2AgqGrdSxumPxY0AXbv_27356491_987168581440004_4449411319628210850_o.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/56/5/E2AgqGrdSxumPxY0AXbv_27356491_987168581440004_4449411319628210850_o.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/56/5/qbJGAHAXQBOCkSDHImkd_27356491_987168581440004_4449411319628210850_o.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/56/5/qbJGAHAXQBOCkSDHImkd_27356491_987168581440004_4449411319628210850_o.jpg']",One Dish Meal,"['4', '1', '1', 'NA', '1', '1 1/2']","['eggs', 'green peas', 'onion', 'salt', 'black pepper']",165,10.3,2.2,211.5,73.2,9.8,2.5,4,8.7,4,NA,"['Heat oil in a non stick skillet.', 'Add onion and green peas and saute on high heat for 2 minutes.', 'Add salt and pepper and mix well.', 'Add beaten eggs and keep tossing gently with wooden spatula till eggs are fully cooked.', 'Serve warm.']"
11566,Tuna Fish Casserole,10332,chris brossard,30,15,45,10th Sep 2015,Make and share this Tuna Fish Casserole recipe from Food.com.,"['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/56/6/picaliQfh.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/56/6/picmz1Sat.jpg']",Tuna,"['1', '1', '1', '8', 'NA']","['tuna', 'Minute Rice']",294.6,9.1,4.7,35.4,666.5,33.7,3.5,3.5,18.8,4,NA,"['Boil rice according to package directions, Drain tuna and put in bottom of ungreased 1 1/2 quart casserole dish.', 'Top with coooked rice.', 'Spread cheddar cheese soup over rice.', 'Spread peas over soup.', 'Crush a few potato chips to top it all off.', 'Cover.', 'Bake at 325 degrees for 30 minutes.']"
11571,Red Lobster Cheese Biscuits,18038,Bob 2,10,5,15,10th Sep 2013,Make and share this Red Lobster Cheese Biscuits recipe from Food.com.,"['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/57/1/picH8QP17.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/57/1/pico4NMuy.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/57/1/picKb4nRf.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/57/1/picbV90Yd.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/57/1/pic8UQu4O.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/57/1/pic9eAaGY.jpg']",Breads,"['2', '2/3', '1/2', '1/4', '1/4 - 1/2']","['buttermilk baking mix', 'milk', 'cheddar cheese', 'butter', 'garlic powder']",459.2,27.5,13.7,52.3,856.8,42.7,1.4,7.5,10.1,NA,10 large biscuits,"['Preheat oven to 450*.', 'Combine mix, milk and cheese with a wooden spoon until soft dough forms.', 'Beat vigorously 30 seconds.', 'Drop dough by heaping tablespoonfuls onto an ungreased cookie sheet.', 'Bake 8-10 minutes  until golden brown.', 'Combine butter and garlic powder; brush over warm biscuits before removing from cookie sheet.', 'Serve warm.', 'Makes 10 large biscuits.']"
11575,Squash with Ginger and Orange,4470,Bergy,25,15,40,10th Sep 2015,Make and share this Squash with Ginger and Orange recipe from Food.com.,"['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/57/5/picqW40e4.jpg']",Fruit,"['3', '2', '2', '1', '1', '1', 'NA']","['squash', 'butter', 'margarine', 'fresh ginger', 'nutmeg']",68.9,5.9,3.7,15.3,52.5,3.9,1,2.5,1.2,4,NA,"['Mash Squash.', 'Add all the other ingredients and mix well.', 'Serve now or Cover and refrigerate and pop in 350F degrees oven For 20-25 minutes  just before serving.', 'If you wish sprinkle buttered crumbs on top just before popping in the oven.']"
11576,Green Banana Curry,6164,Mini Ravindran,20,5,25,10th Sep 2017,Make and share this Green Banana Curry recipe from Food.com.,"['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/57/6/pici12gTm.jpg']",Vegetable,"['2', 'NA', '1/2', '1', '4', '1', '1', '1', '4', '2']","['salt', 'turmeric', 'green bananas', 'fresh lemon juice', 'coconut milk', 'onion', 'dried garlic', 'tomatoes']",268.8,15.7,9.4,0,11,34.3,4.4,17.6,3.1,5,NA,"['Heat oil in a non stick heavy base skillet.', 'Add salt, red pepper powder and turmeric powder.', 'Immediately add bananas and saute for about 2-3 minutes.', 'Let bananas go brown on the edges.', 'Add puree and fresh lemon juice.', 'Add 1/2 cup water and cover tightly.', 'Bring to a boil and let it simmer on medium heat for 10 minutes.', 'Finally add the coconut milk, cover again for 5 minutes on low heat and serve warm with steamed rice or steamed noodles.']"
11577,Eggie Veggie Scramble,6164,Mini Ravindran,7,5,12,10th Sep 2016,Make and share this Eggie Veggie Scramble recipe from Food.com.,"['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/57/7/picdvvyxy.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/57/7/picAA8mOy.jpg']",One Dish Meal,"['4', '1', '1', 'NA', '1', '1 1/2']","['eggs', 'onion', 'salt', 'black pepper']",155.6,10.2,2.2,211.5,132.1,8.3,1.9,3,7.8,4,NA,"['Heat oil in a skillet.', 'Add onion, mix vegetables and saute on high heat for 3 minutes.', 'Add salt and black pepper powder and mix well.', 'Now add the beaten eggs and keep tossing gently with wooden spatula till eggs are well done.', 'Serve warm!']"
11584,Pork Pie (Raised),6338,Judi Caston,180,20,200,10th Sep 2011,"An old English recipe for the still popular Raised Pork Pie. Eaten cold, served in a small wedge, with a nice green salad and some pickles, it's delicious, and worth the effort.","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/58/4/pic2rU2mN.jpg']",Lunch/Snacks,"['3 -4', '1', '1', '4', '2', '1/4', '1/4', '1/4', '1/4', '1/4', '1', '1/2', '1/4', '1/4', '5', '1', 'NA']","['bay leaf', 'onion', 'black peppercorns', 'cayenne pepper', 'ground ginger', 'ground mace', 'dried sage', 'dried marjoram', 'salt', 'pepper', 'milk', 'water', 'vegetable shortening', 'flour', 'flour', 'egg']",897,55.8,20.6,137.8,471.5,60.1,2.4,0.7,35.1,NA,1 Pie,"['Put first four ingredients into a saucepan, cover with water.', 'Heat to a simmer for 20 minutes, then boil to reduce liquid to about half to three quarters of a cup.', 'Strain and cool.', 'Mix pork with spices and herbs, salt and pepper.', 'Bring milk,water and lard to a boil, gradually beat it into the flour and salt in a bowl.', 'Knead 3-4 minutes.', 'Roll out two thirds of the pastry, line an 8"" spring form pan.', 'Add the meat mixture and 4 Tbsp.', 'of the meat stock to the pie case.', 'Roll out remaining dough to form lid, seal edges well with water.', 'Make a hole in center of pie.', 'Glaze with beaten egg.', 'Bake at 425 degrees for 30 minutes.', 'Cover loosely with foil, reduce heat to 350 degrees, and bake a further two and a half hours.', 'Cool pie.', 'Warm the remaining jellied stock, then pour into the center hole in the pie.', 'Chill.', ""Note: If you don't have bones for the stock, use 2 tsp."", 'of Gelatine to 1/2 pint stock.']"
11590,Simple Pasta With Butter Sauce,8000,John Skrable,45,15,60,12th Sep 2014,"Never mind the butter sauce. Whatever is your preference. If you are preparing a butter sauce, I think this is an excellent way to prepare the pasta.","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/59/0/picuvA96p.jpg']",European,"['1/2', '3/4', '1', '3', '2', '1/2', '1/2', '1', '1/2', '3']","['pasta', 'butter', 'parmesan cheese', 'dried oregano', 'cloves', 'black pepper', 'cayenne pepper', 'olive oil', 'salt']",1052.9,72.3,44.4,183.8,741.8,86.5,4.4,2.1,16.1,2,NA,"['First, to the pasta water, add 3 pinches of salt, 1 clove pressed garlic, 2 tsp of dried oregano, veggies.', 'Bring to a full boil, then reduce heat to simmer for 15 minutes.', 'Then bring it back to a full boil, and add the pasta.', 'It works.', 'Meantime, in a saucepan, add butter, parmesan cheese, 1 tsp dried oregano, 1 clove pressed garlic, 1/2 tsp black pepper, pinch of cayenne pepper, 1/2 tsp olive oil.', 'Melt on simmer, and stir well.', 'Drain the pasta, place in a service bowl, add the sauce, a generous sprinkling of parmesan cheese, and toss.', 'Serve.', 'Enjoy.']"
11591,Stuffed Mushrooms,18859,kbell22,25,5,30,12th Sep 2016,Make and share this Stuffed Mushrooms recipe from Food.com.,"['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/59/1/picAxWHyd.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/59/1/picTYdPvP.jpg']",Vegetable,"['8', '1', '1', '3', '1/4', '1', 'NA']","['mushrooms', 'broth', 'garlic', 'basil', 'lemon juice', 'pepper']",67.4,3.9,0.5,0,51.7,6.2,1.2,1.5,2.8,4,NA,"['Preheat oven to 375 F.', 'Saute mushroom stems in oil or broth (nonstick pan works best).', 'Add garlic and bread crumbs, and any additional oil necessary.', 'Stir in basil and saute briefly.', 'Fill mushroom caps with sauteed stuffing.', 'Cover with parchment and bake for 20 minutes (or until tender).', 'Sprinkle with lemon juice and pepper to taste.']"
11593,Gingerbread Waffles,14386,Divinemom5,10,10,20,12th Sep 2016,Make and share this Gingerbread Waffles recipe from Food.com.,"['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/59/3/Bw0Yg3RSRFuR5tfrCvEK_Food-com-2017-10-310598.jpg', 'https://img.sndimg.com/food/image/upload/v1/img/feed/11593/73cOZnOHQcOtSI8uLuYm_IMG_0332.JPG', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/59/3/NFc60rrNT0mOkrMAXiNy_Food-com-2017-10-310591.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/59/3/tRamMrMuQbuP9IgxKdGw_Food-com-2017-10-310590.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/59/3/pic2RoNA4.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/11/59/3/picSQ470B.jpg']",Breakfast,"['1 1/2', '1 1/2', '1/2', '1', '3/4', '1/2', '2', '1/3', '3/4', '1/2', '1/4']","['flour', 'baking powder', 'baking soda', 'cinnamon', 'ginger', 'salt', 'eggs', 'sugar', 'buttermilk', 'molasses', 'margarine']",1032.7,29.3,7,189.7,1635.4,175.2,3.3,84.9,19.4,NA,NA,"['Combine first 6 ingredients.', 'Sift into bowl and set aside.', 'Beat eggs and sugar until thick and foamy.', 'Stir in buttermilk and molasses.', 'Add to dry ingredients and stir until moistened.', 'Stir in margarine.', 'Pour 1 and 1/4 cups batter onto preheated, greased waffle iron.', 'Cook until done.', 'Seve with sliced bananas and whipped cream.']"
